===== Redis 100M Benchmark =====
Instance Type: r7i.xlarge
Run: 2
Date: 2026-01-23T04:42:35+00:00

--- System Info ---
CPU: 4 cores
Memory: 30.8G
model name	: Intel(R) Xeon(R) Platinum 8488C

--- Starting Redis Server ---
Redis server started

--- Warmup ---
Warmup complete (100K SET requests)

--- Test 1: SET 100M requests (50 clients, 3 threads) ---
Start: 2026-01-23T04:42:38+00:00
 
SET: rps=0.0 (overall: inf) avg_msec=0.199 (overall: 0.140)
SET: rps=199868.5 (overall: 200971.9) avg_msec=0.234 (overall: 0.232)
                                                                      
SET: rps=199828.0 (overall: 200967.2) avg_msec=0.242 (overall: 0.232)
                                                                      
SET: rps=199664.0 (overall: 200961.9) avg_msec=0.241 (overall: 0.232)
                                                                      
SET: rps=200824.0 (overall: 200961.4) avg_msec=0.240 (overall: 0.232)
                                                                      
SET: rps=198342.6 (overall: 200950.8) avg_msec=0.242 (overall: 0.232)
                                                                      
SET: rps=200300.0 (overall: 200948.2) avg_msec=0.242 (overall: 0.232)
                                                                      
SET: rps=199268.0 (overall: 200941.5) avg_msec=0.242 (overall: 0.233)
                                                                      
SET: rps=200604.0 (overall: 200940.2) avg_msec=0.239 (overall: 0.233)
                                                                      
SET: rps=201016.0 (overall: 200940.5) avg_msec=0.240 (overall: 0.233)
                                                                      
SET: rps=200721.1 (overall: 200939.6) avg_msec=0.240 (overall: 0.233)
                                                                      
SET: rps=199808.0 (overall: 200935.2) avg_msec=0.241 (overall: 0.233)
                                                                      
SET: rps=199800.0 (overall: 200930.8) avg_msec=0.241 (overall: 0.233)
                                                                      
SET: rps=200316.0 (overall: 200928.4) avg_msec=0.241 (overall: 0.233)
                                                                      
SET: rps=199964.0 (overall: 200924.7) avg_msec=0.242 (overall: 0.233)
                                                                      
SET: rps=199207.2 (overall: 200918.0) avg_msec=0.241 (overall: 0.233)
                                                                      
SET: rps=200164.0 (overall: 200915.1) avg_msec=0.239 (overall: 0.233)
                                                                      
SET: rps=200936.0 (overall: 200915.2) avg_msec=0.240 (overall: 0.233)
                                                                      
SET: rps=199888.0 (overall: 200911.3) avg_msec=0.242 (overall: 0.233)
                                                                      
SET: rps=200063.8 (overall: 200908.0) avg_msec=0.240 (overall: 0.233)
                                                                      
SET: rps=198228.0 (overall: 200897.9) avg_msec=0.239 (overall: 0.233)
                                                                      
SET: rps=201068.0 (overall: 200898.5) avg_msec=0.239 (overall: 0.233)
                                                                      
SET: rps=200460.0 (overall: 200896.9) avg_msec=0.241 (overall: 0.233)
                                                                      
SET: rps=200172.0 (overall: 200894.2) avg_msec=0.239 (overall: 0.233)
                                                                      
SET: rps=200629.5 (overall: 200893.2) avg_msec=0.239 (overall: 0.233)
                                                                      
