===== Redis 100M Benchmark =====
Instance Type: m7i-flex.xlarge
Run: 2
Date: 2026-01-21T09:09:36+00:00

--- System Info ---
CPU: 4 cores
Memory: 15.3G
model name	: Intel(R) Xeon(R) Platinum 8488C

--- Starting Redis Server ---
Redis server started

--- Warmup ---
Warmup complete (100K SET requests)

--- Test 1: SET 100M requests (50 clients, 3 threads) ---
Start: 2026-01-21T09:09:38+00:00
 
SET: rps=0.0 (overall: 0.0) avg_msec=0.000 (overall: -nan)
                                                           
                                                                      
SET: rps=156256.0 (overall: 166808.4) avg_msec=0.288 (overall: 0.266)
                                                                      
SET: rps=171000.0 (overall: 166843.3) avg_msec=0.260 (overall: 0.266)
                                                                      
SET: rps=167043.8 (overall: 166844.9) avg_msec=0.263 (overall: 0.266)
                                                                      
SET: rps=173868.0 (overall: 166902.4) avg_msec=0.236 (overall: 0.266)
                                                                      
SET: rps=175212.0 (overall: 166969.9) avg_msec=0.245 (overall: 0.266)
                                                                      
SET: rps=176008.0 (overall: 167042.6) avg_msec=0.250 (overall: 0.266)
                                                                      
SET: rps=185223.1 (overall: 167188.5) avg_msec=0.225 (overall: 0.265)
                                                                      
SET: rps=163328.0 (overall: 167157.9) avg_msec=0.276 (overall: 0.265)
                                                                      
SET: rps=163880.0 (overall: 167132.1) avg_msec=0.268 (overall: 0.265)
                                                                      
SET: rps=161796.8 (overall: 167090.3) avg_msec=0.275 (overall: 0.265)
                                                                      
SET: rps=156672.0 (overall: 167009.7) avg_msec=0.295 (overall: 0.266)
                                                                      
SET: rps=165088.0 (overall: 166994.9) avg_msec=0.279 (overall: 0.266)
                                                                      
SET: rps=165936.3 (overall: 166986.8) avg_msec=0.276 (overall: 0.266)
                                                                      
SET: rps=167560.0 (overall: 166991.1) avg_msec=0.271 (overall: 0.266)
                                                                      
SET: rps=166036.0 (overall: 166984.0) avg_msec=0.275 (overall: 0.266)
                                                                      
SET: rps=168308.0 (overall: 166993.8) avg_msec=0.272 (overall: 0.266)
                                                                      
SET: rps=166637.5 (overall: 166991.2) avg_msec=0.275 (overall: 0.266)
                                                                      
SET: rps=147460.0 (overall: 166847.8) avg_msec=0.301 (overall: 0.266)
                                                                      
SET: rps=150544.0 (overall: 166728.9) avg_msec=0.296 (overall: 0.266)
                                                                      
SET: rps=151573.7 (overall: 166618.8) avg_msec=0.286 (overall: 0.267)
                                                                      
SET: rps=104580.0 (overall: 166173.2) avg_msec=0.426 (overall: 0.267)
                                                                      
SET: rps=159812.8 (overall: 166127.6) avg_msec=0.281 (overall: 0.267)
                                                                      
SET: rps=169188.0 (overall: 166149.3) avg_msec=0.264 (overall: 0.267)
                                                                      
SET: rps=164864.0 (overall: 166140.2) avg_msec=0.279 (overall: 0.267)
                                                                      
SET: rps=166306.8 (overall: 166141.4) avg_msec=0.274 (overall: 0.267)
                                                                      
SET: rps=166420.0 (overall: 166143.4) avg_msec=0.278 (overall: 0.268)
                                                                      
SET: rps=158136.0 (overall: 166088.2) avg_msec=0.291 (overall: 0.268)
                                                                      
SET: rps=166916.0 (overall: 166093.9) avg_msec=0.274 (overall: 0.268)
                                                                      
SET: rps=166023.9 (overall: 166093.4) avg_msec=0.275 (overall: 0.268)
                                                                      
SET: rps=158600.0 (overall: 166042.8) avg_msec=0.283 (overall: 0.268)
                                                                      
SET: rps=160124.0 (overall: 166003.2) avg_msec=0.273 (overall: 0.268)
                                                                      
SET: rps=188188.0 (overall: 166150.8) avg_msec=0.225 (overall: 0.268)
                                                                      
SET: rps=163187.3 (overall: 166131.2) avg_msec=0.279 (overall: 0.268)
                                                                      
SET: rps=165636.0 (overall: 166127.9) avg_msec=0.278 (overall: 0.268)
                                                                      
SET: rps=169108.0 (overall: 166147.4) avg_msec=0.271 (overall: 0.268)
                                                                      
SET: rps=166960.2 (overall: 166152.7) avg_msec=0.274 (overall: 0.268)
                                                                      
SET: rps=165852.0 (overall: 166150.7) avg_msec=0.278 (overall: 0.268)
                                                                      
SET: rps=157932.0 (overall: 166098.1) avg_msec=0.292 (overall: 0.268)
                                                                      
SET: rps=163660.0 (overall: 166082.6) avg_msec=0.280 (overall: 0.268)
                                                                      
SET: rps=166008.0 (overall: 166082.1) avg_msec=0.275 (overall: 0.268)
                                                                      
SET: rps=166116.0 (overall: 166082.3) avg_msec=0.275 (overall: 0.268)
                                                                      
SET: rps=167672.0 (overall: 166092.3) avg_msec=0.273 (overall: 0.268)
                                                                      
SET: rps=167152.0 (overall: 166098.8) avg_msec=0.273 (overall: 0.268)
                                                                      
SET: rps=167836.0 (overall: 166109.5) avg_msec=0.274 (overall: 0.268)
                                                                      
SET: rps=162800.8 (overall: 166089.2) avg_msec=0.284 (overall: 0.268)
                                                                      
SET: rps=168544.0 (overall: 166104.2) avg_msec=0.273 (overall: 0.268)
                                                                      
SET: rps=163744.0 (overall: 166089.9) avg_msec=0.281 (overall: 0.268)
                                                                      
SET: rps=164524.0 (overall: 166080.5) avg_msec=0.278 (overall: 0.269)
                                                                      
SET: rps=167151.4 (overall: 166086.9) avg_msec=0.272 (overall: 0.269)
                                                                      
SET: rps=164952.0 (overall: 166080.1) avg_msec=0.277 (overall: 0.269)
                                                                      
SET: rps=164920.0 (overall: 166073.3) avg_msec=0.277 (overall: 0.269)
                                                                      
SET: rps=163932.3 (overall: 166060.7) avg_msec=0.279 (overall: 0.269)
                                                                      
SET: rps=164104.0 (overall: 166049.2) avg_msec=0.278 (overall: 0.269)
                                                                      
SET: rps=163144.0 (overall: 166032.4) avg_msec=0.280 (overall: 0.269)
                                                                      
SET: rps=161368.0 (overall: 166005.4) avg_msec=0.277 (overall: 0.269)
                                                                      
SET: rps=165824.7 (overall: 166004.4) avg_msec=0.274 (overall: 0.269)
                                                                      
SET: rps=164796.0 (overall: 165997.5) avg_msec=0.280 (overall: 0.269)
                                                                      
SET: rps=165364.0 (overall: 165993.9) avg_msec=0.278 (overall: 0.269)
                                                                      
SET: rps=164652.0 (overall: 165986.3) avg_msec=0.278 (overall: 0.269)
                                                                      
SET: rps=166665.3 (overall: 165990.1) avg_msec=0.274 (overall: 0.269)
                                                                      
SET: rps=164860.0 (overall: 165983.8) avg_msec=0.279 (overall: 0.269)
                                                                      
SET: rps=164408.0 (overall: 165975.1) avg_msec=0.277 (overall: 0.269)
                                                                      
SET: rps=167713.2 (overall: 165984.7) avg_msec=0.264 (overall: 0.269)
                                                                      
SET: rps=166192.0 (overall: 165985.9) avg_msec=0.276 (overall: 0.269)
                                                                      
SET: rps=157464.0 (overall: 165939.4) avg_msec=0.294 (overall: 0.269)
                                                                      
SET: rps=153792.0 (overall: 165873.4) avg_msec=0.301 (overall: 0.270)
                                                                      
SET: rps=157577.7 (overall: 165828.5) avg_msec=0.287 (overall: 0.270)
                                                                      
SET: rps=162856.0 (overall: 165812.5) avg_msec=0.281 (overall: 0.270)
                                                                      
SET: rps=166964.0 (overall: 165818.7) avg_msec=0.273 (overall: 0.270)
                                                                      
SET: rps=166136.0 (overall: 165820.3) avg_msec=0.278 (overall: 0.270)
                                                                      
SET: rps=167386.5 (overall: 165828.7) avg_msec=0.271 (overall: 0.270)
                                                                      
SET: rps=167008.0 (overall: 165834.9) avg_msec=0.276 (overall: 0.270)
                                                                      
SET: rps=165444.0 (overall: 165832.8) avg_msec=0.278 (overall: 0.270)
                                                                      
SET: rps=164028.0 (overall: 165823.4) avg_msec=0.283 (overall: 0.270)
                                                                      
SET: rps=166075.7 (overall: 165824.7) avg_msec=0.277 (overall: 0.270)
                                                                      
SET: rps=165760.0 (overall: 165824.4) avg_msec=0.278 (overall: 0.270)
                                                                      
SET: rps=164660.0 (overall: 165818.4) avg_msec=0.280 (overall: 0.270)
                                                                      
SET: rps=165752.0 (overall: 165818.1) avg_msec=0.280 (overall: 0.270)
                                                                      
SET: rps=165123.5 (overall: 165814.6) avg_msec=0.277 (overall: 0.270)
                                                                      
SET: rps=167568.0 (overall: 165823.4) avg_msec=0.274 (overall: 0.270)
                                                                      
SET: rps=168296.0 (overall: 165835.8) avg_msec=0.272 (overall: 0.270)
                                                                      
SET: rps=167314.8 (overall: 165843.2) avg_msec=0.272 (overall: 0.270)
                                                                      
SET: rps=167576.0 (overall: 165851.8) avg_msec=0.274 (overall: 0.270)
                                                                      
SET: rps=167408.0 (overall: 165859.5) avg_msec=0.272 (overall: 0.270)
                                                                      
SET: rps=168000.0 (overall: 165870.1) avg_msec=0.274 (overall: 0.270)
                                                                      
SET: rps=167376.0 (overall: 165877.4) avg_msec=0.277 (overall: 0.270)
                                                                      
