===== Redis 100M Benchmark =====
Instance Type: r6i.xlarge
Run: 3
Date: 2026-01-23T02:53:49+00:00

--- System Info ---
CPU: 4 cores
Memory: 30.8G
model name	: Intel(R) Xeon(R) Platinum 8375C CPU @ 2.90GHz

--- Starting Redis Server ---
Redis server started

--- Warmup ---
Warmup complete (100K SET requests)

--- Test 1: SET 100M requests (50 clients, 3 threads) ---
Start: 2026-01-23T02:53:52+00:00
 
SET: rps=0.0 (overall: -nan) avg_msec=0.000 (overall: -nan)
                                                            
SET: rps=149314.8 (overall: 149314.8) avg_msec=0.314 (overall: 0.314)
                                                                      
SET: rps=162620.0 (overall: 155954.1) avg_msec=0.285 (overall: 0.299)
                                                                      
SET: rps=163780.0 (overall: 158559.2) avg_msec=0.276 (overall: 0.291)
                                                                      
SET: rps=161988.1 (overall: 159418.2) avg_msec=0.289 (overall: 0.291)
                                                                      
SET: rps=157828.0 (overall: 159100.6) avg_msec=0.292 (overall: 0.291)
                                                                      
SET: rps=164466.1 (overall: 159996.7) avg_msec=0.281 (overall: 0.289)
                                                                      
SET: rps=161124.0 (overall: 160157.4) avg_msec=0.286 (overall: 0.289)
                                                                      
SET: rps=162314.8 (overall: 160427.7) avg_msec=0.279 (overall: 0.288)
                                                                      
SET: rps=160462.2 (overall: 160431.5) avg_msec=0.291 (overall: 0.288)
SET: rps=160452.0 (overall: 156089.5) avg_msec=0.291 (overall: 0.295)
                                                                      
SET: rps=162741.0 (overall: 156122.5) avg_msec=0.293 (overall: 0.295)
                                                                      
SET: rps=163160.0 (overall: 156157.1) avg_msec=0.294 (overall: 0.295)
                                                                      
SET: rps=163076.0 (overall: 156191.0) avg_msec=0.295 (overall: 0.295)
                                                                      
SET: rps=161031.9 (overall: 156214.7) avg_msec=0.289 (overall: 0.295)
                                                                      
SET: rps=159820.0 (overall: 156232.1) avg_msec=0.298 (overall: 0.295)
                                                                      
SET: rps=162128.0 (overall: 156260.6) avg_msec=0.296 (overall: 0.295)
                                                                      
SET: rps=160756.0 (overall: 156282.1) avg_msec=0.299 (overall: 0.295)
                                                                      
SET: rps=159593.6 (overall: 156298.0) avg_msec=0.300 (overall: 0.295)
                                                                      
SET: rps=157784.0 (overall: 156305.1) avg_msec=0.300 (overall: 0.295)
                                                                      
SET: rps=161892.4 (overall: 156331.6) avg_msec=0.295 (overall: 0.295)
                                                                      
SET: rps=160668.0 (overall: 156352.0) avg_msec=0.299 (overall: 0.295)
                                                                      
SET: rps=160540.0 (overall: 156371.7) avg_msec=0.299 (overall: 0.295)
                                                                      
SET: rps=160608.0 (overall: 156391.4) avg_msec=0.297 (overall: 0.295)
                                                                      
SET: rps=160717.1 (overall: 156411.6) avg_msec=0.299 (overall: 0.295)
                                                                      
SET: rps=160784.0 (overall: 156431.8) avg_msec=0.298 (overall: 0.295)
                                                                      
SET: rps=158132.0 (overall: 156439.6) avg_msec=0.301 (overall: 0.295)
                                                                      
SET: rps=159592.0 (overall: 156454.1) avg_msec=0.299 (overall: 0.295)
                                                                      
SET: rps=164203.2 (overall: 156489.5) avg_msec=0.288 (overall: 0.295)
                                                                      
SET: rps=162048.0 (overall: 156514.8) avg_msec=0.297 (overall: 0.295)
                                                                      
SET: rps=162572.0 (overall: 156542.1) avg_msec=0.295 (overall: 0.295)
                                                                      
SET: rps=154576.0 (overall: 156533.3) avg_msec=0.291 (overall: 0.295)
                                                                      
SET: rps=161502.0 (overall: 156555.6) avg_msec=0.297 (overall: 0.295)
                                                                      
SET: rps=162836.0 (overall: 156583.6) avg_msec=0.295 (overall: 0.295)
                                                                      
SET: rps=161876.5 (overall: 156607.2) avg_msec=0.296 (overall: 0.295)
                                                                      
SET: rps=159856.0 (overall: 156621.5) avg_msec=0.295 (overall: 0.295)
                                                                      
SET: rps=162652.0 (overall: 156648.1) avg_msec=0.291 (overall: 0.295)
                                                                      
SET: rps=164398.4 (overall: 156682.1) avg_msec=0.288 (overall: 0.295)
                                                                      
SET: rps=164312.0 (overall: 156715.4) avg_msec=0.292 (overall: 0.295)
                                                                      
SET: rps=162640.0 (overall: 156741.1) avg_msec=0.295 (overall: 0.295)
                                                                      
SET: rps=157506.0 (overall: 156744.4) avg_msec=0.299 (overall: 0.295)
